timestamp,district,crop,soil_moisture,soil_temp_c,air_temp_c,humidity_pct,rainfall_mm,nitrogen_mg_kg,anomaly,irrigation_needed,rainfall
2024-10-09 23:00:00,Coimbatore,Tomato,39.95,24.03,25.82,66.56,3.13,122.76,Normal,Monitor,
2024-10-10 00:00:00,Coimbatore,Tomato,49.92,24.03,25.48,64.58,3.88,121.25,Normal,Monitor,
2024-10-10 01:00:00,Coimbatore,Tomato,48.2,22.22,28.5,60.58,4.98,109.39,Normal,Monitor,
2024-10-10 02:00:00,Coimbatore,Tomato,50.79,23.59,25.18,66.63,4.11,122.27,Normal,No Action,
2024-10-10 03:00:00,Coimbatore,Tomato,46.89,24.05,26.56,58.36,3.49,117.44,Normal,Monitor,
2024-10-10 04:00:00,Coimbatore,Tomato,44.07,24.17,29.61,60.01,3.46,117.82,Normal,Monitor,
2024-10-10 05:00:00,Coimbatore,Tomato,39.89,28.37,25.6,64.48,5.3,113.8,Normal,Monitor,
2024-10-10 06:00:00,Coimbatore,Tomato,46.73,21.69,25.8,65.25,3.33,127.27,Normal,Monitor,
2024-10-10 07:00:00,Coimbatore,Tomato,44.49,24.78,25.97,58.85,2.44,115.33,Normal,Monitor,
2024-10-10 08:00:00,Coimbatore,Tomato,42.02,25.74,27.61,57.89,3.19,119.85,Normal,Monitor,
2024-10-10 09:00:00,Coimbatore,Tomato,84.64,24.01,27.68,59.03,15.12,126.9,Flood/Overwatering,No Action,
2024-10-10 10:00:00,Coimbatore,Tomato,43.65,24.92,27.86,63.28,4.89,116.01,Normal,Monitor,
2024-10-10 11:00:00,Coimbatore,Tomato,41.48,24.01,26.44,51.35,2.87,109.35,Normal,Monitor,
2024-10-10 12:00:00,Coimbatore,Tomato,43.14,25.07,27.08,63.53,3.44,121.06,Normal,Monitor,
2024-10-10 13:00:00,Coimbatore,Tomato,52.57,23.47,26.98,59.54,1.7,121.33,Normal,No Action,
2024-10-10 14:00:00,Coimbatore,Tomato,47.5,27.48,26.72,61.96,4.54,128.56,Normal,Monitor,
2024-10-10 15:00:00,Coimbatore,Tomato,40.39,25.0,29.74,62.0,2.44,123.93,Normal,Monitor,
2024-10-10 16:00:00,Coimbatore,Tomato,40.06,25.79,29.99,61.0,5.26,123.16,Normal,Monitor,
2024-10-10 17:00:00,Coimbatore,Tomato,48.26,23.03,27.94,63.97,2.81,118.24,Normal,Monitor,
2024-10-10 18:00:00,Coimbatore,Tomato,45.83,22.31,25.2,57.89,2.82,121.43,Normal,Monitor,
2024-10-10 19:00:00,Coimbatore,Tomato,42.58,25.92,24.83,65.05,3.23,119.48,Normal,Monitor,
2024-10-10 20:00:00,Coimbatore,Tomato,46.15,20.05,23.79,62.75,3.38,112.86,Normal,Monitor,
2024-10-10 21:00:00,Coimbatore,Tomato,50.12,22.26,26.2,67.6,2.92,115.66,Normal,No Action,
2024-10-10 22:00:00,Coimbatore,Tomato,45.27,22.89,27.59,65.05,3.98,125.89,Normal,Monitor,
2024-10-10 23:00:00,Coimbatore,Tomato,42.94,23.24,26.87,51.68,3.81,118.35,Normal,Monitor,
2024-10-11 00:00:00,Coimbatore,Tomato,45.25,22.66,29.02,62.17,4.44,117.46,Normal,Monitor,
2024-10-11 01:00:00,Coimbatore,Tomato,45.5,21.67,23.71,62.17,3.58,119.52,Normal,Monitor,
2024-10-11 02:00:00,Coimbatore,Tomato,43.23,23.4,28.01,70.14,6.19,125.47,Normal,Monitor,
2024-10-11 03:00:00,Coimbatore,Tomato,37.24,25.58,28.56,62.6,4.53,121.8,Normal,Monitor,
2024-10-11 04:00:00,Coimbatore,Tomato,44.06,24.38,26.17,55.64,1.72,124.58,Normal,Monitor,
2024-10-11 05:00:00,Coimbatore,Tomato,41.02,21.71,24.68,61.1,5.12,119.27,Normal,Monitor,
2024-10-11 06:00:00,Coimbatore,Tomato,39.81,26.22,27.49,61.61,4.09,120.06,Normal,Monitor,
2024-10-11 07:00:00,Coimbatore,Tomato,41.95,23.18,25.14,61.12,4.53,124.51,Normal,Monitor,
2024-10-11 08:00:00,Coimbatore,Tomato,43.57,23.75,25.45,64.58,2.22,124.16,Normal,Monitor,
2024-10-11 09:00:00,Coimbatore,Tomato,45.36,23.6,27.65,61.64,3.79,121.07,Normal,Monitor,
2024-10-11 10:00:00,Coimbatore,Tomato,47.6,24.73,28.57,64.57,3.54,122.57,Normal,Monitor,
2024-10-11 11:00:00,Coimbatore,Tomato,45.13,23.46,24.89,60.91,3.07,122.78,Normal,Monitor,
2024-10-11 12:00:00,Coimbatore,Tomato,43.9,22.78,26.75,61.72,2.68,127.34,Normal,Monitor,
2024-10-11 13:00:00,Coimbatore,Tomato,43.54,22.81,24.51,63.35,4.12,116.74,Normal,Monitor,
2024-10-11 14:00:00,Coimbatore,Tomato,44.52,22.36,26.66,67.34,3.37,116.78,Normal,Monitor,
2024-10-11 15:00:00,Coimbatore,Tomato,48.13,24.3,26.25,59.54,2.45,122.13,Normal,Monitor,
2024-10-11 16:00:00,Coimbatore,Tomato,46.4,24.0,26.7,65.35,2.18,120.38,Normal,Monitor,
2024-10-11 17:00:00,Coimbatore,Tomato,44.15,24.62,27.72,61.37,5.45,114.58,Normal,Monitor,
2024-10-11 18:00:00,Coimbatore,Tomato,42.67,25.29,26.05,63.45,3.07,118.04,Normal,Monitor,
2024-10-11 19:00:00,Coimbatore,Tomato,40.22,25.14,28.17,66.12,3.17,121.66,Normal,Monitor,
2024-10-11 20:00:00,Coimbatore,Tomato,50.09,24.44,25.27,59.58,2.7,126.6,Normal,No Action,
2024-10-11 21:00:00,Coimbatore,Tomato,45.28,21.64,28.95,65.27,3.77,127.59,Normal,Monitor,
2024-10-11 22:00:00,Coimbatore,Tomato,43.41,26.04,23.69,60.07,4.39,128.39,Normal,Monitor,
2024-10-11 23:00:00,Coimbatore,Tomato,40.45,23.37,27.25,59.24,3.34,127.91,Normal,Monitor,
2024-10-12 00:00:00,Coimbatore,Tomato,41.01,23.64,27.41,64.86,2.74,119.11,Normal,Monitor,
2024-10-12 01:00:00,Coimbatore,Tomato,43.23,24.46,25.24,68.09,3.86,125.34,Normal,Monitor,
2024-10-12 02:00:00,Coimbatore,Tomato,42.39,22.17,25.57,65.8,3.16,111.9,Normal,Monitor,
2024-10-12 03:00:00,Coimbatore,Tomato,44.64,23.52,26.56,56.16,2.09,117.26,Normal,Monitor,
2024-10-12 04:00:00,Coimbatore,Tomato,41.32,23.15,28.25,58.74,2.69,117.36,Normal,Monitor,
2024-10-12 05:00:00,Coimbatore,Tomato,41.21,23.68,28.54,61.85,3.86,108.39,Normal,Monitor,
2024-10-12 06:00:00,Coimbatore,Tomato,44.34,26.21,27.15,63.51,3.89,127.84,Normal,Monitor,
2024-10-12 07:00:00,Coimbatore,Tomato,48.16,22.47,28.8,68.5,1.89,120.13,Normal,Monitor,
2024-10-12 08:00:00,Coimbatore,Tomato,45.68,19.8,25.98,60.14,2.95,125.22,Normal,Monitor,
2024-10-12 09:00:00,Coimbatore,Tomato,43.93,24.63,27.13,72.87,4.6,119.91,Normal,Monitor,
2024-10-12 10:00:00,Coimbatore,Tomato,43.31,22.96,25.54,58.21,4.58,115.52,Normal,Monitor,
2024-10-12 11:00:00,Coimbatore,Tomato,46.03,23.24,25.87,61.68,5.39,135.19,Normal,Monitor,
2024-10-12 12:00:00,Coimbatore,Tomato,43.0,23.31,28.43,63.61,2.95,122.45,Normal,Monitor,
2024-10-12 13:00:00,Coimbatore,Tomato,46.4,23.64,26.68,69.86,2.78,117.3,Normal,Monitor,
2024-10-12 14:00:00,Coimbatore,Tomato,42.71,26.55,24.03,66.29,3.57,129.07,Normal,Monitor,
2024-10-12 15:00:00,Coimbatore,Tomato,45.17,20.77,29.42,62.06,1.56,117.97,Normal,Monitor,
2024-10-12 16:00:00,Coimbatore,Tomato,44.21,22.43,24.7,64.19,2.36,114.87,Normal,Monitor,
2024-10-12 17:00:00,Coimbatore,Tomato,48.17,23.5,25.17,59.42,3.99,122.11,Normal,Monitor,
2024-10-12 18:00:00,Coimbatore,Tomato,46.1,25.21,27.5,65.43,3.12,114.41,Normal,Monitor,
2024-10-12 19:00:00,Coimbatore,Tomato,48.17,25.32,26.58,60.34,5.89,115.48,Normal,Monitor,
2024-10-12 20:00:00,Coimbatore,Tomato,44.78,22.99,26.38,60.0,1.44,121.95,Normal,Monitor,
2024-10-12 21:00:00,Coimbatore,Tomato,46.07,23.0,30.91,64.13,3.77,121.93,Normal,Monitor,
2024-10-12 22:00:00,Coimbatore,Tomato,42.32,22.53,25.86,60.82,4.16,118.11,Normal,Monitor,
2024-10-12 23:00:00,Coimbatore,Tomato,45.96,22.11,26.03,60.15,0.0,117.71,Normal,Monitor,
2024-10-13 00:00:00,Coimbatore,Tomato,40.99,24.69,28.1,57.4,3.35,113.6,Normal,Monitor,
2024-10-13 01:00:00,Coimbatore,Tomato,45.07,22.97,26.2,62.13,3.89,120.28,Normal,Monitor,
2024-10-13 02:00:00,Coimbatore,Tomato,45.28,25.08,26.8,58.86,2.0,116.19,Normal,Monitor,
2024-10-13 03:00:00,Coimbatore,Tomato,44.77,21.93,28.61,58.8,3.49,127.38,Normal,Monitor,
2024-10-13 04:00:00,Coimbatore,Tomato,43.55,22.36,23.23,64.62,3.91,122.88,Normal,Monitor,
2024-10-13 05:00:00,Coimbatore,Tomato,44.44,23.2,25.82,63.17,4.59,105.2,Normal,Monitor,
2024-10-13 06:00:00,Coimbatore,Tomato,46.92,23.56,26.75,65.78,3.43,121.13,Normal,Monitor,
2024-10-13 07:00:00,Coimbatore,Tomato,13.72,23.58,27.76,61.43,3.27,120.82,Drought Stress,Irrigate Now,0.0
2024-10-13 08:00:00,Coimbatore,Tomato,45.39,26.28,27.66,68.41,3.5,108.16,Normal,Monitor,
2024-10-13 09:00:00,Coimbatore,Tomato,42.82,22.78,26.91,61.72,3.86,116.65,Normal,Monitor,
2024-10-13 10:00:00,Coimbatore,Tomato,44.75,24.55,27.05,57.15,4.49,123.1,Normal,Monitor,
2024-10-13 11:00:00,Coimbatore,Tomato,43.53,21.28,27.45,60.89,3.05,119.61,Normal,Monitor,
2024-10-13 12:00:00,Coimbatore,Tomato,48.47,24.22,26.83,60.91,3.63,119.99,Normal,Monitor,
2024-10-13 13:00:00,Coimbatore,Tomato,45.91,23.2,25.78,61.23,3.51,119.89,Normal,Monitor,
2024-10-13 14:00:00,Coimbatore,Tomato,44.07,22.51,26.87,65.73,4.87,124.92,Normal,Monitor,
2024-10-13 15:00:00,Coimbatore,Tomato,43.92,23.76,28.86,62.56,4.47,119.85,Normal,Monitor,
2024-10-13 16:00:00,Coimbatore,Tomato,36.9,25.0,28.45,61.69,2.44,127.61,Normal,Monitor,
2024-10-13 17:00:00,Coimbatore,Tomato,43.66,23.48,27.67,73.95,4.08,120.89,Normal,Monitor,
2024-10-13 18:00:00,Coimbatore,Tomato,44.31,26.48,27.79,66.46,3.9,122.68,Normal,Monitor,
2024-10-13 19:00:00,Coimbatore,Tomato,43.26,24.25,25.97,60.97,4.09,116.48,Normal,Monitor,
2024-10-13 20:00:00,Coimbatore,Tomato,44.49,23.45,25.31,63.91,4.38,113.42,Normal,Monitor,
2024-10-13 21:00:00,Coimbatore,Tomato,45.93,22.33,29.03,65.27,2.28,124.26,Normal,Monitor,
2024-10-13 22:00:00,Coimbatore,Tomato,42.26,22.55,28.08,67.83,4.08,118.14,Normal,Monitor,
2024-10-13 23:00:00,Coimbatore,Tomato,44.61,23.13,26.74,64.63,2.17,122.23,Normal,Monitor,
2024-10-14 00:00:00,Coimbatore,Tomato,39.86,22.09,27.98,59.62,2.61,118.52,Normal,Monitor,
2024-10-14 01:00:00,Coimbatore,Tomato,42.33,24.35,27.26,59.06,1.89,118.99,Normal,Monitor,
2024-10-14 02:00:00,Coimbatore,Tomato,47.4,23.9,26.48,69.92,4.35,111.36,Normal,Monitor,
2024-10-14 03:00:00,Coimbatore,Tomato,43.26,24.33,25.4,61.83,3.62,118.88,Normal,Monitor,
2024-10-14 04:00:00,Coimbatore,Tomato,40.47,26.2,27.4,59.56,4.48,119.59,Normal,Monitor,
2024-10-14 05:00:00,Coimbatore,Tomato,47.08,23.84,24.79,58.73,4.74,125.16,Normal,Monitor,
2024-10-14 06:00:00,Coimbatore,Tomato,40.11,26.09,28.54,60.46,3.52,108.99,Normal,Monitor,
2024-10-14 07:00:00,Coimbatore,Tomato,42.0,23.68,27.46,62.54,3.74,115.16,Normal,Monitor,
2024-10-14 08:00:00,Coimbatore,Tomato,45.07,26.52,27.66,63.14,2.86,118.22,Normal,Monitor,
2024-10-14 09:00:00,Coimbatore,Tomato,40.16,21.83,26.89,65.22,2.74,125.98,Normal,Monitor,
2024-10-14 10:00:00,Coimbatore,Tomato,42.42,23.87,28.42,61.75,4.23,122.86,Normal,Monitor,
2024-10-14 11:00:00,Coimbatore,Tomato,42.08,23.03,28.83,68.28,4.23,115.66,Normal,Monitor,
2024-10-14 12:00:00,Coimbatore,Tomato,46.71,23.58,25.1,60.45,3.38,125.43,Normal,Monitor,
2024-10-14 13:00:00,Coimbatore,Tomato,41.69,22.55,26.28,62.51,4.27,122.85,Normal,Monitor,
2024-10-14 14:00:00,Coimbatore,Tomato,37.35,23.47,27.19,59.52,2.82,123.12,Normal,Monitor,
2024-10-14 15:00:00,Coimbatore,Tomato,46.15,23.73,27.6,64.85,2.5,114.58,Normal,Monitor,
2024-10-14 16:00:00,Coimbatore,Tomato,68.67,22.96,26.1,62.62,12.29,107.2,Flood/Overwatering,No Action,
2024-10-14 17:00:00,Coimbatore,Tomato,44.39,23.62,27.34,60.44,2.96,118.05,Normal,Monitor,
2024-10-14 18:00:00,Coimbatore,Tomato,47.31,23.37,28.67,66.91,3.26,117.44,Normal,Monitor,
2024-10-14 19:00:00,Coimbatore,Tomato,42.67,23.78,26.16,65.94,2.95,124.32,Normal,Monitor,
2024-10-14 20:00:00,Coimbatore,Tomato,41.3,21.5,24.3,60.84,2.79,115.74,Normal,Monitor,
2024-10-14 21:00:00,Coimbatore,Tomato,47.05,22.9,24.05,65.26,4.94,122.25,Normal,Monitor,
2024-10-14 22:00:00,Coimbatore,Tomato,42.09,24.26,25.8,59.11,3.4,119.72,Normal,Monitor,
2024-10-14 23:00:00,Coimbatore,Tomato,43.49,26.51,27.06,66.84,5.83,117.63,Normal,Monitor,
2024-10-15 00:00:00,Coimbatore,Tomato,44.55,25.23,27.18,61.89,5.94,125.99,Normal,Monitor,
2024-10-15 01:00:00,Coimbatore,Tomato,37.79,26.04,29.4,67.78,4.35,127.75,Normal,Monitor,
2024-10-15 02:00:00,Coimbatore,Tomato,74.8,24.87,27.2,58.71,7.8,123.86,Flood/Overwatering,No Action,
2024-10-15 03:00:00,Coimbatore,Tomato,46.37,23.94,25.72,58.48,3.24,123.51,Normal,Monitor,
2024-10-15 04:00:00,Coimbatore,Tomato,50.82,23.96,27.43,67.5,3.54,121.84,Normal,No Action,
2024-10-15 05:00:00,Coimbatore,Tomato,46.57,25.65,27.08,61.08,3.8,111.51,Normal,Monitor,
2024-10-15 06:00:00,Coimbatore,Tomato,44.98,25.3,29.55,66.7,1.03,126.96,Normal,Monitor,
2024-10-15 07:00:00,Coimbatore,Tomato,48.5,22.62,26.4,68.76,3.66,117.06,Normal,Monitor,
2024-10-15 08:00:00,Coimbatore,Tomato,41.85,27.95,28.18,61.89,5.03,119.55,Normal,Monitor,
2024-10-15 09:00:00,Coimbatore,Tomato,47.73,24.87,26.49,64.99,4.14,124.0,Normal,Monitor,
2024-10-15 10:00:00,Coimbatore,Tomato,48.99,27.32,27.62,55.37,4.48,118.7,Normal,Monitor,
2024-10-15 11:00:00,Coimbatore,Tomato,39.03,25.04,27.66,59.78,2.41,126.98,Normal,Monitor,
2024-10-15 12:00:00,Coimbatore,Tomato,45.62,22.81,27.99,61.32,4.14,121.57,Normal,Monitor,
2024-10-15 13:00:00,Coimbatore,Tomato,36.41,24.16,26.75,60.04,2.34,118.91,Normal,Monitor,
2024-10-15 14:00:00,Coimbatore,Tomato,43.04,24.98,26.78,63.35,3.93,117.68,Normal,Monitor,
2024-10-15 15:00:00,Coimbatore,Tomato,41.11,27.32,26.88,62.16,5.01,129.44,Normal,Monitor,
2024-10-15 16:00:00,Coimbatore,Tomato,48.44,23.41,27.52,65.34,5.84,122.1,Normal,Monitor,
2024-10-15 17:00:00,Coimbatore,Tomato,45.49,22.48,25.12,68.42,3.95,122.24,Normal,Monitor,
2024-10-15 18:00:00,Coimbatore,Tomato,47.32,25.28,28.08,65.54,3.74,121.05,Normal,Monitor,
2024-10-15 19:00:00,Coimbatore,Tomato,46.85,22.59,25.42,63.33,3.75,123.62,Normal,Monitor,
2024-10-15 20:00:00,Coimbatore,Tomato,43.43,22.83,27.9,68.39,3.97,112.73,Normal,Monitor,
2024-10-15 21:00:00,Coimbatore,Tomato,44.93,21.1,26.94,54.96,3.17,122.56,Normal,Monitor,
2024-10-15 22:00:00,Coimbatore,Tomato,43.24,25.72,27.33,58.51,4.5,123.45,Normal,Monitor,
2024-10-15 23:00:00,Coimbatore,Tomato,47.92,29.57,35.37,59.03,4.41,119.27,Heat Stress,Monitor,
2024-10-16 00:00:00,Coimbatore,Tomato,46.52,27.35,28.81,64.14,3.67,117.91,Normal,Monitor,
2024-10-16 01:00:00,Coimbatore,Tomato,37.13,24.07,26.23,64.29,3.08,121.11,Normal,Monitor,
2024-10-16 02:00:00,Coimbatore,Tomato,47.84,24.24,25.37,59.68,4.29,123.77,Normal,Monitor,
2024-10-16 03:00:00,Coimbatore,Tomato,41.48,23.96,28.36,69.88,3.78,119.0,Normal,Monitor,
2024-10-16 04:00:00,Coimbatore,Tomato,42.99,24.21,29.08,63.58,4.1,112.89,Normal,Monitor,
2024-10-16 05:00:00,Coimbatore,Tomato,48.88,26.01,26.56,62.58,4.78,134.73,Normal,Monitor,
2024-10-16 06:00:00,Coimbatore,Tomato,39.05,23.23,26.41,67.16,3.95,117.44,Normal,Monitor,
2024-10-16 07:00:00,Coimbatore,Tomato,39.85,25.52,26.7,58.37,2.92,117.87,Normal,Monitor,
2024-10-16 08:00:00,Coimbatore,Tomato,43.2,22.43,25.45,72.48,3.93,117.94,Normal,Monitor,
2024-10-16 09:00:00,Coimbatore,Tomato,45.23,24.24,25.64,55.34,3.07,119.09,Normal,Monitor,
2024-10-16 10:00:00,Coimbatore,Tomato,43.77,21.25,30.72,72.61,4.04,120.13,Normal,Monitor,
2024-10-16 11:00:00,Coimbatore,Tomato,42.41,24.87,26.82,68.01,4.51,115.75,Normal,Monitor,
2024-10-16 12:00:00,Coimbatore,Tomato,42.04,25.45,28.04,58.55,3.14,119.23,Normal,Monitor,
2024-10-16 13:00:00,Coimbatore,Tomato,43.99,23.89,28.35,63.58,3.68,116.22,Normal,Monitor,
2024-10-16 14:00:00,Coimbatore,Tomato,44.6,23.96,26.28,58.4,4.88,128.9,Normal,Monitor,
2024-10-16 15:00:00,Coimbatore,Tomato,44.83,26.15,27.34,57.45,3.9,118.3,Normal,Monitor,
2024-10-16 16:00:00,Coimbatore,Tomato,45.53,26.36,26.24,64.55,4.46,126.77,Normal,Monitor,
2024-10-16 17:00:00,Coimbatore,Tomato,47.06,22.33,25.33,66.06,3.22,115.08,Normal,Monitor,
2024-10-16 18:00:00,Coimbatore,Tomato,47.67,23.45,29.45,61.24,2.85,119.68,Normal,Monitor,
2024-10-16 19:00:00,Coimbatore,Tomato,46.37,24.44,29.84,63.69,3.42,127.55,Normal,Monitor,
2024-10-16 20:00:00,Coimbatore,Tomato,45.89,23.38,27.36,63.87,3.39,120.91,Normal,Monitor,
2024-10-16 21:00:00,Coimbatore,Tomato,40.24,23.47,27.65,60.89,2.71,119.8,Normal,Monitor,
2024-10-16 22:00:00,Coimbatore,Tomato,68.29,22.02,25.05,64.63,12.91,121.57,Flood/Overwatering,No Action,
2024-10-16 23:00:00,Coimbatore,Tomato,43.2,21.73,25.69,61.71,4.04,111.26,Normal,Monitor,
2024-10-17 00:00:00,Coimbatore,Tomato,37.17,26.17,27.9,59.5,3.37,117.89,Normal,Monitor,
2024-10-17 01:00:00,Coimbatore,Tomato,44.97,23.24,25.28,64.96,5.41,122.65,Normal,Monitor,
2024-10-17 02:00:00,Coimbatore,Tomato,44.33,23.68,25.82,61.37,3.99,125.94,Normal,Monitor,
2024-10-17 03:00:00,Coimbatore,Tomato,47.8,24.26,27.28,63.21,4.17,120.24,Normal,Monitor,
2024-10-17 04:00:00,Coimbatore,Tomato,44.29,22.71,25.67,60.24,3.84,118.47,Normal,Monitor,
2024-10-17 05:00:00,Coimbatore,Tomato,51.85,24.58,29.36,68.94,4.02,119.8,Normal,No Action,
2024-10-17 06:00:00,Coimbatore,Tomato,41.4,23.1,28.26,64.08,2.96,118.96,Normal,Monitor,
2024-10-17 07:00:00,Coimbatore,Tomato,45.09,24.04,26.64,62.78,1.18,120.09,Normal,Monitor,
2024-10-17 08:00:00,Coimbatore,Tomato,40.93,24.55,27.2,65.99,4.36,128.6,Normal,Monitor,
2024-10-17 09:00:00,Coimbatore,Tomato,38.15,23.81,23.94,64.96,3.43,117.65,Normal,Monitor,
2024-10-17 10:00:00,Coimbatore,Tomato,44.9,22.42,29.77,62.02,3.68,119.36,Normal,Monitor,
2024-10-17 11:00:00,Coimbatore,Tomato,46.87,22.2,28.24,60.93,3.09,124.4,Normal,Monitor,
2024-10-17 12:00:00,Coimbatore,Tomato,43.3,24.92,27.95,61.6,3.83,117.58,Normal,Monitor,
2024-10-17 13:00:00,Coimbatore,Tomato,44.04,24.71,25.56,64.76,3.92,112.56,Normal,Monitor,
2024-10-17 14:00:00,Coimbatore,Tomato,41.86,22.96,26.33,59.18,4.54,125.3,Normal,Monitor,
2024-10-17 15:00:00,Coimbatore,Tomato,41.74,22.27,26.98,68.32,5.75,116.63,Normal,Monitor,
2024-10-17 16:00:00,Coimbatore,Tomato,37.28,21.77,24.33,64.67,3.7,121.09,Normal,Monitor,
2024-10-17 17:00:00,Coimbatore,Tomato,47.48,26.44,28.26,65.94,2.13,117.46,Normal,Monitor,
2024-10-17 18:00:00,Coimbatore,Tomato,48.25,23.18,28.66,63.49,4.38,115.64,Normal,Monitor,
2024-10-17 19:00:00,Coimbatore,Tomato,46.39,23.04,27.35,62.88,4.79,124.16,Normal,Monitor,
2024-10-17 20:00:00,Coimbatore,Tomato,38.8,22.78,26.05,65.77,3.1,114.55,Normal,Monitor,
2024-10-17 21:00:00,Coimbatore,Tomato,40.01,25.09,23.89,67.22,2.31,117.76,Normal,Monitor,
2024-10-17 22:00:00,Coimbatore,Tomato,14.21,22.62,26.66,62.45,2.05,117.97,Drought Stress,Irrigate Now,0.0
2024-10-17 23:00:00,Coimbatore,Tomato,44.41,24.7,23.94,61.08,1.55,117.46,Normal,Monitor,
2024-10-18 00:00:00,Coimbatore,Tomato,42.81,24.94,28.46,58.91,3.89,123.28,Normal,Monitor,
2024-10-18 01:00:00,Coimbatore,Tomato,41.86,25.16,27.2,61.91,3.74,112.1,Normal,Monitor,
2024-10-18 02:00:00,Coimbatore,Tomato,44.52,22.73,27.04,61.38,3.89,125.96,Normal,Monitor,
2024-10-18 03:00:00,Coimbatore,Tomato,44.48,25.5,25.47,68.73,2.59,113.73,Normal,Monitor,
2024-10-18 04:00:00,Coimbatore,Tomato,43.28,23.33,24.63,58.49,0.01,113.24,Normal,Monitor,
2024-10-18 05:00:00,Coimbatore,Tomato,42.12,26.23,28.07,64.29,5.77,111.04,Normal,Monitor,
2024-10-18 06:00:00,Coimbatore,Tomato,43.9,27.05,26.24,59.69,4.42,117.22,Normal,Monitor,
2024-10-18 07:00:00,Coimbatore,Tomato,16.76,25.25,26.71,66.92,3.36,120.66,Drought Stress,Irrigate Now,0.0
2024-10-18 08:00:00,Coimbatore,Tomato,45.86,23.42,29.27,63.28,3.89,113.42,Normal,Monitor,
2024-10-18 09:00:00,Coimbatore,Tomato,42.17,24.24,28.3,68.65,2.54,115.87,Normal,Monitor,
2024-10-18 10:00:00,Coimbatore,Tomato,40.41,24.74,29.12,62.37,3.66,120.66,Normal,Monitor,
2024-10-18 11:00:00,Coimbatore,Tomato,42.69,22.17,28.59,63.62,3.05,135.03,Normal,Monitor,
2024-10-18 12:00:00,Coimbatore,Tomato,44.09,21.43,27.98,55.63,4.07,122.2,Normal,Monitor,
2024-10-18 13:00:00,Coimbatore,Tomato,48.24,22.5,26.56,62.72,4.47,122.17,Normal,Monitor,
2024-10-18 14:00:00,Coimbatore,Tomato,45.66,25.83,26.67,68.85,3.51,124.48,Normal,Monitor,
2024-10-18 15:00:00,Coimbatore,Tomato,42.61,24.89,28.74,58.67,4.54,120.89,Normal,Monitor,
2024-10-18 16:00:00,Coimbatore,Tomato,50.22,23.6,27.44,62.38,4.26,109.08,Normal,No Action,
2024-10-18 17:00:00,Coimbatore,Tomato,39.87,25.0,27.04,54.99,2.97,118.04,Normal,Monitor,
2024-10-18 18:00:00,Coimbatore,Tomato,42.64,25.4,28.88,54.05,3.48,120.57,Normal,Monitor,
2024-10-18 19:00:00,Coimbatore,Tomato,39.66,25.88,27.56,66.4,3.15,116.11,Normal,Monitor,
2024-10-18 20:00:00,Coimbatore,Tomato,42.39,23.83,26.36,66.62,6.27,122.91,Normal,Monitor,
2024-10-18 21:00:00,Coimbatore,Tomato,38.26,24.23,25.22,61.37,3.56,118.7,Normal,Monitor,
2024-10-18 22:00:00,Coimbatore,Tomato,40.99,24.78,24.01,64.55,2.7,121.39,Normal,Monitor,
2024-10-18 23:00:00,Coimbatore,Tomato,40.07,24.35,29.07,60.62,2.98,122.16,Normal,Monitor,
2024-10-19 00:00:00,Coimbatore,Tomato,44.73,21.93,28.66,66.24,4.88,122.73,Normal,Monitor,
2024-10-19 01:00:00,Coimbatore,Tomato,49.76,21.19,29.29,61.44,3.06,116.43,Normal,Monitor,
2024-10-19 02:00:00,Coimbatore,Tomato,45.63,25.2,26.3,64.09,6.36,116.65,Normal,Monitor,
2024-10-19 03:00:00,Coimbatore,Tomato,42.92,26.13,24.64,63.98,1.18,113.1,Normal,Monitor,
2024-10-19 04:00:00,Coimbatore,Tomato,40.53,22.69,25.13,63.8,5.0,130.2,Normal,Monitor,
2024-10-19 05:00:00,Coimbatore,Tomato,41.01,25.09,28.81,63.48,4.31,122.3,Normal,Monitor,
2024-10-19 06:00:00,Coimbatore,Tomato,45.48,22.9,24.01,61.61,2.83,118.61,Normal,Monitor,
2024-10-19 07:00:00,Coimbatore,Tomato,46.98,26.15,27.23,58.26,3.21,116.14,Normal,Monitor,
2024-10-19 08:00:00,Coimbatore,Tomato,44.47,23.3,28.35,59.61,5.78,112.64,Normal,Monitor,
2024-10-19 09:00:00,Coimbatore,Tomato,45.02,21.58,28.57,63.19,3.81,115.51,Normal,Monitor,
2024-10-19 10:00:00,Coimbatore,Tomato,47.36,24.96,26.18,62.93,2.71,115.15,Normal,Monitor,
2024-10-19 11:00:00,Coimbatore,Tomato,42.25,23.59,27.0,62.82,2.73,123.8,Normal,Monitor,
2024-10-19 12:00:00,Coimbatore,Tomato,47.37,25.37,28.06,52.99,2.6,112.56,Normal,Monitor,
2024-10-19 13:00:00,Coimbatore,Tomato,38.78,25.72,29.54,63.03,4.07,118.2,Normal,Monitor,
2024-10-19 14:00:00,Coimbatore,Tomato,47.61,24.42,26.22,65.25,3.42,120.98,Normal,Monitor,
2024-10-19 15:00:00,Coimbatore,Tomato,46.18,29.64,29.68,63.6,2.66,108.73,Normal,Monitor,
2024-10-19 16:00:00,Coimbatore,Tomato,47.95,25.68,26.06,62.65,3.81,122.97,Normal,Monitor,
2024-10-19 17:00:00,Coimbatore,Tomato,49.06,22.05,28.01,63.88,3.09,124.03,Normal,Monitor,
